tchexper,absent,readscore,mathscore,totalscore,boy,white_asian,black,tchwhite,tchmasters,freelunch,small,regular
1,11,419,434,853,1,0,1,1,0,1,1,0
0,6,398,454,852,1,0,1,1,0,1,0,0
17,0,425,494,919,0,1,0,1,0,0,0,0
1,17,421,412,833,1,0,1,1,0,1,1,0
3,9,500,559,1059,1,0,1,1,0,0,1,0
14,11,416,454,870,1,1,0,1,0,0,0,1
6,2,467,528,995,0,1,0,1,1,0,1,0
,11,461,520,981,1,1,0,0,0,0,0,0
8,9,445,513,958,0,0,1,1,1,0,0,0
8,10,418,473,891,0,1,0,1,0,0,0,0
15,38,422,454,876,0,1,0,1,0,0,1,0
17,8,433,528,961,1,1,0,1,1,1,1,0
0,19,421,478,899,0,0,1,1,0,1,0,0
12,8,431,478,909,0,1,0,1,1,0,1,0
4,6,418,478,896,0,0,1,1,0,1,0,1
19,10,472,506,978,1,1,0,1,0,0,1,0
8,13,414,463,877,0,1,0,1,0,0,0,1
10,18,436,454,890,1,1,0,1,1,1,0,0
0,6,421,444,865,0,1,0,1,0,0,1,0
12,1,393,412,805,1,0,1,1,0,1,0,1
8,9,451,513,964,1,1,0,1,0,1,0,0
0,2,434,454,888,1,0,1,1,0,1,0,1
20,11,465,459,924,1,0,1,0,0,1,0,0
,24,447,478,925,1,1,0,0,0,0,0,0
22,3,414,429,843,1,0,1,1,1,1,0,0
12,21,431,463,894,1,1,0,1,1,1,0,1
12,8,425,463,888,1,0,1,0,0,0,0,0
5,2,461,454,915,1,0,1,1,1,1,0,0
1,14,407,454,861,1,1,0,1,0,1,0,1
17,38,395,423,818,0,0,1,1,1,1,0,0
0,7,439,536,975,0,0,1,1,0,1,0,1
13,18,421,434,855,1,1,0,1,0,0,0,1
12,16,419,429,848,1,1,0,1,0,1,1,0
13,5,532,576,1108,0,1,0,1,0,0,0,1
8,14,416,520,936,1,1,0,1,1,0,0,1
8,0,418,429,847,1,1,0,0,1,0,0,1
3,9,408,463,871,1,1,0,1,1,0,0,0
12,1,434,449,883,0,0,1,0,0,0,0,0
3,1,408,439,847,0,1,0,1,1,0,0,0
8,4,411,468,879,1,1,0,1,1,0,0,1
12,3,437,484,921,1,1,0,1,1,0,0,0
24,2,422,468,890,0,0,1,0,0,1,0,1
14,29,437,528,965,0,0,1,1,0,1,1,0
8,5,424,478,902,1,1,0,1,1,1,0,1
3,8,410,478,888,0,1,0,1,0,1,0,0
13,0,460,459,919,1,1,0,1,0,0,0,0
6,11,467,536,1003,0,1,0,1,1,0,0,1
13,35,514,528,1042,0,1,0,1,0,0,0,0
0,4,443,520,963,1,0,1,1,0,1,0,1
6,6,397,399,796,1,0,1,1,1,1,1,0
10,14,448,500,948,1,1,0,0,0,1,0,1
,17,425,494,919,1,1,0,0,0,1,0,0
4,15,440,528,968,0,1,0,1,1,1,0,1
17,2,422,429,851,1,0,1,1,1,1,0,0
13,1,428,459,887,1,1,0,1,0,0,0,0
14,21,408,423,831,0,0,1,1,0,1,1,0
0,3,425,478,903,1,0,1,0,0,1,0,1
12,25,448,528,976,0,1,0,1,1,0,0,0
12,21,411,513,924,0,1,0,1,1,1,0,0
15,5,478,576,1054,0,1,0,1,1,0,0,1
6,1,465,489,954,0,0,1,1,0,0,0,1
12,13,465,559,1024,1,1,0,1,1,0,0,0
6,8,458,459,917,0,0,1,0,0,1,0,1
2,5,478,520,998,1,0,1,1,0,1,1,0
9,7,455,506,961,0,1,0,1,0,0,0,0
13,7,461,454,915,1,1,0,1,1,0,0,1
11,15,445,494,939,1,1,0,1,0,0,0,1
7,0,413,412,825,1,0,1,1,0,1,0,0
6,12,448,536,984,1,1,0,1,0,0,1,0
10,9,487,520,1007,1,1,0,1,0,1,0,1
1,25,463,473,936,1,1,0,1,0,0,1,0
6,19,360,320,680,0,0,1,1,1,1,0,1
16,4,492,494,986,1,1,0,1,1,0,0,1
14,9,424,459,883,0,1,0,1,0,1,0,0
11,13,495,547,1042,0,1,0,1,0,0,0,1
7,5,453,459,912,1,1,0,1,0,0,0,0
16,35,410,412,822,1,1,0,1,1,1,0,1
10,2,436,463,899,0,1,0,1,0,0,0,0
6,9,442,520,962,0,1,0,1,0,1,1,0
8,8,436,478,914,1,1,0,1,1,0,1,0
2,23,411,434,845,0,0,1,0,0,1,1,0
8,9,447,513,960,0,0,1,1,1,1,1,0
3,6,393,384,777,1,0,1,0,0,1,0,1
6,6,393,405,798,1,0,1,0,0,1,0,1
1,8,397,434,831,1,0,1,0,0,1,1,0
10,4,416,489,905,1,0,1,1,0,1,0,0
0,10,425,478,903,0,0,1,0,0,1,0,1
15,7,453,520,973,0,1,0,1,1,1,0,1
10,4,393,484,877,1,1,0,1,0,0,0,1
9,42,398,423,821,1,0,1,0,0,1,0,1
0,4,425,489,914,1,1,0,1,0,0,0,0
0,17,443,500,943,1,1,0,1,0,0,0,1
0,3,451,484,935,1,1,0,1,0,0,0,0
6,12,490,528,1018,0,1,0,1,0,0,1,0
14,3,413,444,857,1,0,1,0,0,1,1,0
13,12,427,489,916,1,1,0,1,1,1,0,1
15,4,434,463,897,1,1,0,1,0,1,1,0
3,8,400,429,829,1,1,0,1,0,1,0,0
7,4,386,434,820,1,1,0,1,0,0,0,0
8,7,442,444,886,1,1,0,1,1,0,0,0
6,2,447,528,975,0,1,0,1,0,0,0,0
15,6,503,559,1062,1,1,0,1,0,0,1,0
13,6,434,459,893,1,1,0,1,1,0,0,1
6,8,428,478,906,1,1,0,1,0,1,0,0
2,3,397,463,860,1,1,0,1,0,1,0,1
3,1,538,494,1032,1,1,0,1,0,0,0,0
13,7,497,602,1099,1,1,0,1,0,0,0,0
13,16,410,473,883,1,1,0,1,0,1,0,1
22,14,414,418,832,0,0,1,1,1,1,0,0
5,2,442,489,931,0,0,1,1,0,1,0,1
8,7,405,405,810,1,0,1,1,1,0,0,0
1,2,411,463,874,1,1,0,1,0,0,1,0
14,3,467,576,1043,0,1,0,1,0,0,1,0
20,10,422,484,906,1,1,0,1,0,1,0,1
4,7,433,489,922,0,1,0,1,0,0,0,1
5,8,390,418,808,0,1,0,1,1,1,0,0
2,6,407,454,861,1,0,1,1,0,0,0,0
12,3,418,528,946,1,1,0,1,0,0,0,0
6,11,456,506,962,0,0,1,1,0,1,0,0
6,13,456,528,984,1,0,1,0,0,1,0,1
11,10,419,468,887,0,1,0,1,1,0,0,1
13,18,445,444,889,0,1,0,1,1,0,0,1
16,1,439,473,912,1,0,1,0,0,1,0,0
3,37,455,576,1031,0,1,0,1,0,0,1,0
2,1,483,576,1059,0,1,0,1,0,0,0,1
3,9,398,384,782,0,1,0,1,0,1,1,0
10,26,407,439,846,0,0,1,0,0,1,0,1
13,7,445,449,894,0,1,0,1,1,0,0,1
10,18,410,444,854,1,0,1,1,1,0,0,0
10,16,455,547,1002,0,1,0,1,1,0,1,0
9,1,416,520,936,0,0,1,0,0,1,1,0
2,8,456,513,969,1,0,1,1,0,1,1,0
,8,442,449,891,0,1,0,0,0,0,0,0
8,,419,473,892,1,1,0,1,1,0,1,0
1,14,411,468,879,0,0,1,1,0,1,1,0
11,3,436,500,936,0,0,1,0,1,0,0,1
0,6,480,576,1056,0,1,0,1,0,0,0,1
1,10,483,520,1003,1,0,1,0,0,0,0,0
9,8,421,468,889,1,0,1,0,0,1,0,1
21,5,433,513,946,0,0,1,0,0,0,0,0
1,4,458,528,986,0,1,0,0,0,0,0,1
21,7,416,449,865,0,0,1,1,0,1,1,0
10,8,410,439,849,1,0,1,0,0,1,0,1
13,0,428,489,917,0,0,1,1,0,0,1,0
6,8,393,423,816,1,0,1,0,0,1,0,1
10,1,421,463,884,0,0,1,0,1,1,0,0
20,18,470,489,959,0,0,1,0,0,1,0,0
2,16,400,412,812,0,0,1,1,0,1,1,0
6,2,465,489,954,0,1,0,1,1,1,0,0
3,0,407,478,885,0,0,1,0,0,1,0,0
22,6,428,439,867,1,0,1,1,1,1,0,0
7,15,470,473,943,0,0,1,1,1,1,0,1
5,10,414,484,898,1,0,1,0,0,1,0,0
15,1,402,494,896,1,0,1,0,1,1,0,0
2,2,433,506,939,1,0,1,1,0,1,1,0
3,16,410,439,849,1,0,1,0,1,0,0,1
5,4,427,500,927,1,1,0,1,0,0,1,0
8,4,416,536,952,0,1,0,1,1,0,1,0
10,10,470,473,943,1,0,1,0,1,1,0,0
7,16,472,576,1048,0,0,1,1,1,1,0,1
8,6,410,459,869,0,1,0,1,1,1,0,1
5,32,416,494,910,1,1,0,1,1,0,0,1
11,8,428,468,896,1,0,1,1,0,1,1,0
20,7,416,494,910,1,1,0,1,1,0,1,0
8,7,398,429,827,0,0,1,1,1,1,0,1
5,7,430,434,864,1,0,1,0,0,1,0,0
0,14,433,500,933,0,0,1,0,0,0,0,1
1,8,403,468,871,1,0,1,0,0,1,0,1
11,3,453,489,942,1,0,1,0,0,0,1,0
16,18,419,454,873,0,0,1,0,0,1,0,0
6,0,405,434,839,1,0,1,1,0,1,0,0
4,4,430,528,958,0,0,1,1,0,1,0,1
4,2,410,473,883,1,0,1,1,0,1,0,1
2,10,388,439,827,0,0,1,1,0,1,0,1
17,4,430,478,908,0,1,0,1,1,0,0,1
6,7,447,536,983,0,0,1,0,0,1,0,1
12,6,487,520,1007,1,0,1,0,0,1,0,1
12,13,437,463,900,0,0,1,0,0,1,0,0
11,22,414,478,892,0,0,1,1,1,0,0,0
11,17,421,484,905,0,0,1,1,0,1,1,0
11,2,434,449,883,1,0,1,0,1,1,0,1
14,15,421,444,865,1,0,1,1,0,1,1,0
1,8,408,405,813,0,0,1,0,0,1,1,0
0,10,442,439,881,0,0,1,0,0,0,0,1
13,8,419,489,908,0,1,0,1,0,1,0,0
10,2,451,500,951,1,0,1,0,0,0,0,0
7,3,408,463,871,0,0,1,1,0,1,0,0
10,18,405,444,849,1,0,1,0,1,1,0,0
7,5,433,412,845,1,0,1,1,1,1,0,1
6,7,411,399,810,1,0,1,1,1,1,0,1
6,1,514,489,1003,0,0,1,0,0,1,1,0
2,25,421,478,899,1,0,1,1,0,1,0,0
11,1,427,547,974,1,0,1,1,0,1,0,0
5,13,430,449,879,0,0,1,0,0,1,0,0
20,4,461,506,967,1,0,1,0,0,0,0,0
6,1,388,339,727,1,0,1,1,1,1,0,1
6,11,407,423,830,1,0,1,1,0,1,0,1
11,36,403,449,852,0,0,1,1,0,1,0,1
15,26,439,484,923,0,0,1,0,1,1,0,1
2,8,443,494,937,1,0,1,0,0,1,1,0
12,3,390,473,863,0,0,1,0,0,0,0,0
5,1,422,536,958,0,1,0,0,0,0,0,0
10,4,416,412,828,0,0,1,0,1,1,0,0
8,3,413,412,825,1,0,1,1,1,1,0,1
1,4,445,506,951,1,1,0,1,0,0,0,1
2,1,405,473,878,0,0,1,1,0,1,1,0
3,36,388,429,817,1,0,1,0,0,1,0,1
5,6,386,375,761,0,0,1,0,0,1,0,0
9,3,413,439,852,1,1,0,0,0,0,0,1
1,1,439,449,888,1,0,1,0,0,0,0,0
0,4,503,468,971,0,0,1,1,0,1,0,0
0,3,436,520,956,0,1,0,1,0,0,0,1
1,0,468,576,1044,0,0,1,0,0,0,0,0
0,15,427,520,947,1,0,1,1,0,1,0,1
6,3,408,429,837,1,0,1,0,0,1,0,1
6,34,422,412,834,0,0,1,1,0,1,0,0
9,4,433,513,946,1,1,0,1,0,0,0,0
13,15,456,506,962,1,1,0,1,1,0,0,0
1,21,419,434,853,0,0,1,0,0,1,0,0
9,6,433,489,922,1,1,0,1,0,1,0,0
10,3,442,468,910,0,1,0,1,1,1,0,1
13,21,425,513,938,0,1,0,1,1,1,0,0
14,3,456,547,1003,1,1,0,1,1,0,1,0
5,7,461,484,945,1,1,0,1,0,0,0,1
10,0,413,449,862,1,0,1,1,1,0,0,1
8,15,413,439,852,1,1,0,1,1,1,1,0
14,1,480,528,1008,0,1,0,1,1,0,1,0
8,19,451,489,940,1,1,0,1,1,1,1,0
10,2,467,484,951,0,1,0,1,1,0,0,1
10,9,439,459,898,1,1,0,1,1,0,0,1
14,6,458,576,1034,0,1,0,1,1,0,1,0
10,3,424,449,873,0,1,0,1,1,0,0,1
1,2,445,494,939,1,1,0,1,0,0,0,1
1,1,437,500,937,0,1,0,1,0,1,0,1
6,2,397,418,815,0,0,1,1,1,1,0,1
4,8,393,423,816,1,0,1,1,0,0,0,1
17,0,450,484,934,1,0,1,1,1,1,0,0
20,,474,536,1010,1,0,1,1,0,0,0,0
1,1,419,439,858,1,0,1,0,0,0,1,0
11,38,402,405,807,0,0,1,1,0,1,0,0
1,37,414,444,858,1,0,1,0,0,1,0,1
11,2,428,444,872,0,0,1,0,1,1,0,1
17,17,465,528,993,0,0,1,1,1,1,0,0
2,8,413,500,913,0,0,1,1,0,1,1,0
8,18,433,478,911,0,1,0,1,0,0,1,0
11,5,430,463,893,0,0,1,1,0,1,1,0
5,10,405,449,854,0,0,1,1,0,1,0,1
8,10,413,439,852,1,1,0,1,1,0,1,0
14,13,428,513,941,1,1,0,1,1,0,1,0
22,9,428,459,887,1,1,0,1,0,0,1,0
14,14,580,576,1156,0,1,0,1,0,0,0,0
13,5,461,528,989,1,1,0,1,0,1,1,0
11,8,497,500,997,1,1,0,1,0,0,0,0
3,11,456,468,924,0,0,1,0,0,1,0,1
5,1,451,478,929,1,0,1,1,0,1,0,1
0,17,422,528,950,1,1,0,1,0,0,0,1
11,17,453,463,916,1,0,1,1,0,1,0,0
20,5,470,506,976,1,1,0,1,0,0,0,1
14,12,458,513,971,1,1,0,1,0,0,0,0
13,10,445,506,951,0,1,0,1,1,0,0,1
11,11,376,434,810,1,0,1,0,0,1,1,0
2,6,416,454,870,0,0,1,0,0,1,1,0
8,10,433,468,901,1,1,0,1,0,1,0,1
11,39,437,444,881,0,1,0,1,0,1,0,0
13,5,522,536,1058,0,1,0,1,0,0,1,0
5,4,497,506,1003,0,1,0,1,0,0,0,1
13,0,428,463,891,0,1,0,1,1,0,0,1
10,10,418,444,862,1,1,0,1,1,1,0,0
2,23,403,434,837,1,0,1,1,0,1,1,0
1,4,431,513,944,0,0,1,1,0,1,0,1
8,23,411,473,884,1,0,1,1,1,1,1,0
13,25,430,484,914,0,1,0,1,0,0,0,0
11,28,447,547,994,1,0,1,1,0,1,1,0
5,6,424,429,853,0,0,1,1,1,1,0,0
8,6,465,536,1001,1,1,0,1,0,0,0,1
11,69,433,473,906,1,1,0,1,0,1,0,1
8,6,428,468,896,0,1,0,0,1,0,0,1
1,7,410,478,888,1,0,1,0,0,1,0,1
11,2,522,576,1098,0,1,0,1,0,1,1,0
13,14,455,506,961,0,0,1,1,1,1,1,0
17,4,424,489,913,0,1,0,1,0,0,0,0
2,16,400,429,829,1,0,1,1,0,0,0,1
13,17,407,444,851,1,1,0,1,1,0,0,0
14,5,456,576,1032,1,1,0,1,1,0,1,0
13,71,468,547,1015,0,1,0,1,1,0,0,0
2,5,434,489,923,1,1,0,1,0,0,0,1
20,1,460,473,933,1,0,1,0,0,1,0,0
2,4,422,506,928,0,1,0,1,0,1,0,0
6,18,518,626,1144,0,1,0,1,1,0,0,0
10,15,437,559,996,1,0,1,0,0,1,0,1
14,22,470,559,1029,1,1,0,1,0,0,0,0
20,1,450,528,978,0,0,1,0,0,1,0,1
6,10,410,418,828,1,0,1,1,1,1,0,1
17,6,410,494,904,0,1,0,1,0,0,0,0
14,21,439,429,868,0,0,1,0,0,1,1,0
4,4,403,454,857,1,0,1,1,0,0,0,1
6,5,442,484,926,0,1,0,1,1,0,1,0
8,13,442,500,942,0,1,0,1,0,0,0,1
0,11,414,473,887,1,1,0,1,0,0,1,0
8,11,400,423,823,0,1,0,1,0,1,0,1
7,27,403,473,876,1,1,0,1,0,0,0,0
12,17,428,506,934,0,1,0,0,0,1,1,0
11,14,451,528,979,1,1,0,1,0,0,1,0
5,15,390,412,802,0,0,1,0,0,1,0,0
10,16,439,500,939,0,0,1,0,0,1,0,1
12,19,422,449,871,1,1,0,1,1,1,1,0
22,6,413,449,862,0,1,0,1,1,0,0,1
1,20,405,468,873,0,0,1,0,0,1,1,0
8,7,419,500,919,0,1,0,1,1,0,0,0
6,18,430,513,943,1,0,1,0,0,1,0,1
6,1,447,520,967,0,0,1,1,0,1,1,0
8,14,451,500,951,0,1,0,1,0,0,0,1
11,8,397,429,826,0,0,1,1,0,1,0,1
24,2,416,520,936,1,0,1,0,0,1,0,1
24,9,451,602,1053,0,0,1,1,1,1,0,0
20,13,465,506,971,0,0,1,0,0,1,0,0
13,3,411,459,870,1,1,0,1,0,0,0,0
11,16,408,449,857,1,0,1,1,0,1,0,1
1,2,380,468,848,1,0,1,0,0,1,0,1
9,4,400,434,834,0,0,1,0,0,1,0,1
1,12,433,478,911,0,0,1,1,0,1,1,0
21,1,500,478,978,0,0,1,1,0,0,1,0
8,9,436,536,972,0,1,0,1,0,0,0,1
20,5,395,412,807,0,1,0,1,0,0,1,0
10,10,422,559,981,1,1,0,1,1,1,0,0
8,15,398,405,803,1,1,0,1,0,1,0,1
13,19,453,489,942,1,1,0,1,1,0,0,0
13,17,447,484,931,0,1,0,1,1,0,0,0
13,3,465,536,1001,0,1,0,1,1,0,0,0
5,33,422,449,871,0,1,0,1,0,1,0,0
12,0,418,500,918,1,1,0,1,1,1,1,0
12,2,478,547,1025,0,1,0,1,1,0,0,0
3,5,425,459,884,1,1,0,1,0,0,0,1
6,6,463,520,983,0,1,0,1,1,0,0,0
8,6,442,520,962,1,1,0,1,0,1,1,0
4,6,451,489,940,0,1,0,1,0,1,0,0
6,6,419,478,897,1,1,0,1,1,1,1,0
27,4,451,473,924,0,1,0,1,0,0,0,0
10,35,408,463,871,1,1,0,1,0,1,0,1
6,18,437,473,910,1,1,0,1,1,0,0,0
16,18,428,444,872,0,1,0,1,0,0,0,1
16,5,455,626,1081,0,1,0,1,0,0,0,1
15,12,437,484,921,1,1,0,1,1,0,1,0
16,1,461,547,1008,0,1,0,1,0,0,0,1
9,21,436,528,964,0,1,0,1,1,0,0,0
6,12,439,500,939,0,1,0,1,1,0,1,0
11,31,436,513,949,0,1,0,1,1,0,0,0
5,11,470,528,998,0,1,0,1,0,0,1,0
3,31,408,444,852,1,1,0,0,1,1,0,1
22,21,470,547,1017,1,1,0,1,0,0,1,0
8,4,386,405,791,1,0,1,1,1,1,0,1
8,2,402,399,801,0,0,1,1,1,1,0,1
8,17,450,513,963,0,1,0,1,1,0,1,0
12,5,434,444,878,0,1,0,1,1,0,1,0
12,0,431,434,865,1,0,1,0,0,0,0,0
8,2,433,449,882,1,1,0,1,1,0,1,0
16,42,402,454,856,1,0,1,0,0,1,0,0
5,5,418,449,867,0,0,1,0,0,1,0,0
8,16,431,478,909,1,0,1,1,1,1,1,0
1,19,442,506,948,0,0,1,1,0,1,0,1
7,6,430,478,908,1,0,1,1,1,1,0,1
3,26,440,473,913,1,1,0,1,0,0,0,1
3,11,437,489,926,0,1,0,1,0,0,0,0
8,3,405,468,873,1,1,0,1,1,0,1,0
5,2,439,463,902,0,0,1,0,0,1,1,0
11,10,402,439,841,0,1,0,1,0,0,0,1
10,29,422,528,950,1,0,1,0,0,1,0,1
11,3,388,392,780,0,0,1,1,1,1,0,0
12,4,418,489,907,1,1,0,1,1,0,0,0
6,5,411,489,900,0,0,1,0,0,1,1,0
7,3,450,513,963,0,1,0,1,0,0,0,0
12,2,413,412,825,1,0,1,0,0,1,0,0
17,6,414,468,882,1,0,1,1,1,1,0,0
6,9,419,459,878,0,1,0,1,1,0,0,1
1,3,414,513,927,1,0,1,1,0,1,0,0
9,9,411,459,870,0,0,1,1,0,0,1,0
3,31,421,506,927,0,1,0,1,0,0,0,0
12,0,427,473,900,1,0,1,1,1,1,1,0
3,32,416,463,879,1,1,0,1,1,0,0,0
15,4,545,602,1147,0,1,0,1,1,0,1,0
12,0,450,559,1009,1,1,0,1,1,0,0,0
2,8,428,463,891,0,0,1,1,0,1,1,0
16,5,476,478,954,1,1,0,0,0,0,1,0
5,2,463,536,999,0,0,1,1,0,1,1,0
6,14,428,520,948,1,1,0,1,0,0,0,0
1,13,395,392,787,0,0,1,1,0,1,1,0
15,0,545,626,1171,0,1,0,1,1,0,0,1
9,27,397,459,856,0,1,0,1,0,1,0,0
12,10,442,513,955,1,0,1,1,1,0,0,0
21,15,439,449,888,1,0,1,1,0,1,1,0
1,2,437,528,965,0,0,1,0,0,1,0,1
5,4,424,459,883,1,0,1,1,0,1,0,1
1,3,421,473,894,0,1,0,1,0,0,1,0
11,6,443,520,963,1,1,0,1,1,0,0,0
3,27,437,489,926,1,1,0,1,0,0,0,0
15,4,428,468,896,0,1,0,1,1,0,0,1
3,7,490,528,1018,0,1,0,1,0,0,0,1
1,7,422,434,856,1,0,1,0,0,1,0,0
13,1,474,520,994,0,1,0,1,1,0,0,1
17,14,451,506,957,0,1,0,1,0,0,0,0
9,1,382,434,816,1,0,1,0,0,1,0,1
1,5,434,459,893,1,0,1,0,0,1,0,0
8,25,393,506,899,0,0,1,0,0,1,0,0
6,34,448,559,1007,0,1,0,1,0,0,0,0
8,6,497,602,1099,0,1,0,1,1,0,1,0
9,6,422,449,871,1,0,1,0,0,0,0,1
11,1,450,489,939,0,1,0,1,0,0,0,1
21,10,418,484,902,0,0,1,0,0,1,0,0
13,5,510,576,1086,0,1,0,1,0,0,0,0
6,12,414,444,858,1,0,1,1,0,1,0,1
0,2,425,528,953,0,0,1,1,0,1,0,1
13,15,483,602,1085,1,1,0,1,0,0,0,0
12,13,418,454,872,0,1,0,0,0,1,1,0
11,1,434,484,918,1,1,0,1,0,0,0,0
3,14,386,412,798,0,0,1,0,0,1,0,1
10,5,419,454,873,0,0,1,0,1,1,1,0
11,3,422,478,900,1,1,0,1,0,0,0,0
11,1,447,500,947,0,1,0,1,0,0,0,0
11,6,439,559,998,1,0,1,1,0,1,0,0
11,3,450,513,963,1,1,0,1,0,1,0,0
3,5,433,468,901,1,0,1,0,0,1,1,0
11,9,416,423,839,0,0,1,1,0,1,0,1
1,1,407,429,836,0,0,1,1,0,1,1,0
11,11,411,439,850,1,1,0,1,0,0,0,1
12,37,467,513,980,0,1,0,1,1,0,0,1
10,0,421,489,910,0,0,1,1,1,0,0,0
12,14,518,602,1120,0,1,0,1,1,0,0,1
1,16,393,429,822,1,0,1,0,0,1,0,1
1,10,400,429,829,0,0,1,0,0,1,1,0
5,15,393,468,861,1,0,1,1,1,1,1,0
14,0,436,418,854,1,0,1,0,0,1,1,0
4,25,403,434,837,1,1,0,1,0,0,0,1
1,6,391,418,809,1,0,1,1,0,1,1,0
5,8,403,449,852,1,0,1,0,0,1,0,0
17,13,419,478,897,0,1,0,1,1,0,0,1
6,1,434,412,846,1,0,1,0,0,1,0,1
5,24,411,418,829,0,0,1,1,0,1,1,0
5,2,433,468,901,1,1,0,1,1,1,0,0
15,0,453,459,912,0,1,0,1,0,0,0,1
14,7,460,506,966,1,1,0,1,1,0,0,0
5,6,408,484,892,1,1,0,1,1,0,0,0
15,0,442,489,931,0,1,0,1,0,0,0,1
15,24,425,449,874,0,1,0,1,0,0,0,1
15,9,442,439,881,0,1,0,1,0,0,0,1
5,10,440,494,934,0,1,0,1,0,1,0,0
0,2,436,513,949,1,1,0,1,0,0,0,1
12,1,407,434,841,1,1,0,1,0,0,1,0
5,18,413,506,919,0,1,0,1,1,0,1,0
15,3,460,559,1019,1,1,0,0,1,1,0,0
4,7,460,500,960,0,1,0,1,0,0,0,1
8,4,443,547,990,1,1,0,1,0,0,0,1
4,15,405,468,873,1,1,0,1,0,1,0,1
6,4,421,444,865,1,0,1,1,0,1,0,1
7,2,442,468,910,1,0,1,1,1,1,0,1
14,4,456,528,984,1,1,0,1,1,0,0,0
16,6,425,473,898,1,1,0,1,0,0,0,1
3,7,380,392,772,0,0,1,0,0,1,0,1
6,16,427,478,905,0,0,1,0,0,1,0,0
12,12,398,439,837,1,0,1,0,0,1,1,0
6,1,460,547,1007,1,0,1,0,0,0,0,1
2,10,428,513,941,1,0,1,0,0,1,1,0
5,20,413,429,842,1,0,1,0,0,1,1,0
17,26,418,418,836,0,1,0,1,1,0,0,1
8,1,487,520,1007,0,1,0,1,1,0,1,0
6,2,413,463,876,0,0,1,0,0,1,0,1
12,35,410,468,878,0,1,0,0,0,0,1,0
2,2,439,500,939,1,1,0,1,0,0,1,0
14,20,460,484,944,1,1,0,1,0,1,0,0
14,8,460,494,954,1,1,0,1,0,0,0,0
4,6,437,494,931,0,0,1,1,0,1,0,1
10,0,453,528,981,0,1,0,1,0,1,0,1
10,9,497,547,1044,0,1,0,1,0,0,0,1
12,3,456,484,940,0,0,1,1,1,1,0,0
19,6,418,489,907,1,1,0,1,0,0,1,0
11,9,424,463,887,0,1,0,1,0,0,0,1
14,8,433,473,906,0,1,0,1,0,1,0,1
11,8,440,494,934,0,0,1,1,0,1,1,0
0,0,408,444,852,1,1,0,1,0,0,0,0
6,5,430,559,989,1,0,1,0,0,1,0,1
5,6,398,418,816,0,0,1,0,0,1,0,0
0,9,413,392,805,0,0,1,1,0,1,0,1
10,7,485,576,1061,0,1,0,1,1,0,0,0
10,5,416,418,834,1,0,1,1,1,0,0,0
0,2,447,454,901,0,1,0,1,0,0,0,0
0,0,442,484,926,1,1,0,1,0,0,0,0
4,28,447,536,983,0,1,0,1,1,0,0,1
21,1,418,439,857,1,0,1,1,0,1,1,0
6,18,403,439,842,0,0,1,0,0,1,0,1
0,0,393,384,777,1,0,1,1,0,1,0,0
0,5,440,484,924,1,1,0,1,0,0,1,0
2,21,400,405,805,0,0,1,1,0,1,1,0
0,2,413,463,876,1,0,1,1,0,1,0,0
11,4,428,506,934,1,0,1,0,1,1,0,1
8,12,510,626,1136,1,1,0,1,0,0,1,0
8,2,410,459,869,0,1,0,1,1,0,0,0
8,30,402,468,870,1,1,0,1,0,0,0,0
13,24,427,468,895,0,1,0,1,0,1,0,0
11,15,424,459,883,1,1,0,1,0,0,0,1
24,13,437,547,984,1,0,1,1,1,1,0,1
12,5,433,547,980,0,1,0,1,1,1,0,1
21,1,422,489,911,0,0,1,0,0,0,1,0
24,5,439,559,998,0,0,1,1,1,1,0,1
6,9,421,489,910,1,1,0,1,0,0,0,1
12,3,450,520,970,0,1,0,1,1,0,0,0
5,18,445,528,973,1,1,0,1,1,0,0,1
13,3,421,473,894,1,1,0,1,0,0,0,1
12,14,393,423,816,1,1,0,1,1,1,0,0
8,5,410,439,849,0,1,0,1,1,0,0,1
8,16,447,547,994,0,1,0,1,1,0,1,0
3,7,402,489,891,0,1,0,1,1,0,0,0
5,24,448,536,984,1,1,0,1,1,0,0,1
8,6,405,434,839,0,1,0,0,1,1,0,1
3,6,403,454,857,0,1,0,1,0,0,0,0
15,7,455,494,949,1,1,0,1,0,1,1,0
3,18,405,444,849,1,1,0,1,0,1,0,0
10,6,425,478,903,1,1,0,1,0,1,1,0
5,47,431,506,937,0,1,0,1,1,1,0,1
13,4,407,434,841,0,1,0,1,1,1,0,1
4,8,421,473,894,0,1,0,1,1,0,0,1
,6,434,478,912,1,1,0,0,0,0,0,0
4,10,450,513,963,0,1,0,1,1,0,0,1
11,2,518,602,1120,1,0,1,1,0,1,0,1
17,10,439,468,907,1,0,1,1,1,1,0,0
13,8,405,444,849,1,1,0,1,0,1,0,0
2,22,391,365,756,1,1,0,1,0,1,0,1
5,16,419,434,853,0,1,0,1,0,0,0,1
10,24,414,463,877,1,0,1,1,0,1,0,0
16,2,480,494,974,1,0,1,1,1,1,0,1
8,5,414,520,934,1,1,0,1,1,0,1,0
15,14,451,528,979,1,1,0,1,0,0,0,0
8,1,425,468,893,0,1,0,1,1,1,1,0
15,27,428,506,934,1,1,0,1,0,0,0,0
5,42,431,454,885,1,1,0,1,1,0,0,1
6,6,495,602,1097,1,0,1,1,0,1,1,0
